label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
A,0.3932141065597534,0.6136378049850464,-4.581430061989522e-07,0.4770841896533966,0.5764107704162598,-0.01895948313176632,0.5510862469673157,0.4885587990283966,-0.028121061623096466,0.6052241921424866,0.433571457862854,-0.03811604157090187,0.6559850573539734,0.42404037714004517,-0.03990449011325836,0.5063685178756714,0.37266117334365845,-0.00784863717854023,0.5224539041519165,0.34742188453674316,-0.03607897832989693,0.5065175890922546,0.43544507026672363,-0.044903017580509186,0.4977443814277649,0.4450652003288269,-0.04914858937263489,0.45110148191452026,0.3578619658946991,-0.012700803577899933,0.4694141745567322,0.3515765070915222,-0.03683866932988167,0.4606081247329712,0.4548904299736023,-0.03202688694000244,0.45464739203453064,0.438410222530365,-0.024878837168216705,0.39877450466156006,0.36271947622299194,-0.023009559139609337,0.41587570309638977,0.3460250496864319,-0.04746364429593086,0.41637516021728516,0.4398558735847473,-0.025405926629900932,0.4130188226699829,0.43171900510787964,-0.007385185919702053,0.35012006759643555,0.37339046597480774,-0.03579908609390259,0.36022812128067017,0.36110031604766846,-0.045770179480314255,0.37046676874160767,0.42419618368148804,-0.025678249076008797,0.3706493079662323,0.43098363280296326,-0.008315837942063808
A,0.39191925525665283,0.596660852432251,-4.019820778466965e-07,0.47577089071273804,0.5614321827888489,-0.024804193526506424,0.5480842590332031,0.4733537435531616,-0.03557415306568146,0.6022225618362427,0.41948261857032776,-0.045748770236968994,0.655078649520874,0.40659651160240173,-0.0477234348654747,0.5019159913063049,0.3622198700904846,-0.011823978275060654,0.5186597108840942,0.32903236150741577,-0.0394124872982502,0.5025306344032288,0.41669943928718567,-0.04704286530613899,0.4914065897464752,0.42687249183654785,-0.04994664341211319,0.4481564462184906,0.3483310043811798,-0.013120417483150959,0.46546000242233276,0.32963788509368896,-0.03695755824446678,0.4572242796421051,0.4333787262439728,-0.032007526606321335,0.44955286383628845,0.4202919900417328,-0.024363232776522636,0.39646443724632263,0.3522438406944275,-0.02030418999493122,0.4125767648220062,0.3291715681552887,-0.04484637826681137,0.4139999449253082,0.4207589626312256,-0.02376941777765751,0.40889620780944824,0.41364654898643494,-0.005941083654761314,0.3477468192577362,0.3619959056377411,-0.030163317918777466,0.35631227493286133,0.3435284495353699,-0.0395294725894928,0.3685828447341919,0.40471935272216797,-0.019609080627560616,0.3681795597076416,0.4135309159755707,-0.0023942524567246437
A,0.395977258682251,0.5824239253997803,-4.2814423295567394e-07,0.47511202096939087,0.5512871146202087,-0.024152502417564392,0.5479245185852051,0.46626389026641846,-0.03340226039290428,0.6017192602157593,0.41500404477119446,-0.04200921580195427,0.6513651609420776,0.40802502632141113,-0.04214441403746605,0.5041802525520325,0.35854223370552063,-0.01015440747141838,0.5174251794815063,0.3289153575897217,-0.03828068822622299,0.5001716613769531,0.4141581058502197,-0.0462845042347908,0.4936302602291107,0.42261332273483276,-0.04957251995801926,0.4523589313030243,0.3447968065738678,-0.011210933327674866,0.46583399176597595,0.32869115471839905,-0.036506228148937225,0.4551771283149719,0.43027183413505554,-0.03085537627339363,0.45216870307922363,0.4167957603931427,-0.022232279181480408,0.40303894877433777,0.3462550640106201,-0.01851128600537777,0.4137544333934784,0.3284994661808014,-0.04335358366370201,0.4128452241420746,0.41793882846832275,-0.022070959210395813,0.4133988320827484,0.4081757962703705,-0.0040053133852779865,0.356000691652298,0.3511601388454437,-0.02869369089603424,0.358978271484375,0.34005582332611084,-0.03722326457500458,0.3675267994403839,0.40033701062202454,-0.018036730587482452,0.37000584602355957,0.40520530939102173,-0.0017654794501140714
A,0.3886440098285675,0.5804880857467651,-4.190835340978083e-07,0.4654473066329956,0.5518048405647278,-0.026014750823378563,0.5385841727256775,0.4699473977088928,-0.03406272828578949,0.5899162292480469,0.41979774832725525,-0.04079362750053406,0.6397976875305176,0.4129081070423126,-0.03912431374192238,0.5087806582450867,0.3610423505306244,-0.005666166078299284,0.5173234939575195,0.33177995681762695,-0.033336564898490906,0.49713483452796936,0.41285085678100586,-0.04213627800345421,0.49312183260917664,0.4239538013935089,-0.04522643983364105,0.4610138237476349,0.3421321511268616,-0.004874281585216522,0.4692991375923157,0.33011746406555176,-0.030532127246260643,0.45428624749183655,0.42417484521865845,-0.026528840884566307,0.4534335434436798,0.4164687991142273,-0.017804544419050217,0.4130115807056427,0.3394651412963867,-0.010903600603342056,0.417001336812973,0.32420146465301514,-0.03638799116015434,0.41216567158699036,0.40919578075408936,-0.017878364771604538,0.4148712754249573,0.40329399704933167,-0.0004679355479311198,0.3659095764160156,0.34148353338241577,-0.019931647926568985,0.36707058548927307,0.33401453495025635,-0.029116984456777573,0.3702883720397949,0.3939597010612488,-0.011541470885276794,0.371990829706192,0.3988074064254761,0.0047213793732225895
A,0.34017500281333923,0.5960384011268616,-3.5689032529262477e-07,0.4190709590911865,0.5601016283035278,-0.024940401315689087,0.4898875951766968,0.4762894809246063,-0.03291728347539902,0.5414968729019165,0.434210866689682,-0.039575036615133286,0.5864421129226685,0.424746036529541,-0.03883916139602661,0.4468769431114197,0.3534855544567108,-0.00452812947332859,0.47828131914138794,0.3427507281303406,-0.033863428980112076,0.4603564441204071,0.4146444499492645,-0.043937187641859055,0.4486384391784668,0.41960668563842773,-0.04822925105690956,0.4010014235973358,0.3409802317619324,-0.006944195833057165,0.43655747175216675,0.3371260464191437,-0.03521928936243057,0.42134803533554077,0.42371323704719543,-0.0351368710398674,0.4091063439846039,0.4129806458950043,-0.030027426779270172,0.35436880588531494,0.34668755531311035,-0.016095150262117386,0.3860408067703247,0.34458017349243164,-0.047525957226753235,0.3797263503074646,0.4238666296005249,-0.03304266557097435,0.3671312630176544,0.41282734274864197,-0.017891349270939827,0.3100670278072357,0.3625020384788513,-0.02777145802974701,0.33641988039016724,0.35657674074172974,-0.04422307759523392,0.3389093577861786,0.41359394788742065,-0.029287928715348244,0.3244977593421936,0.41441410779953003,-0.014465276151895523
A,0.2713797092437744,0.6560933589935303,-3.576585072551097e-07,0.34155768156051636,0.6249871253967285,-0.03730764612555504,0.41140317916870117,0.5517429709434509,-0.05354023352265358,0.46669578552246094,0.4898339807987213,-0.06763910502195358,0.5090649127960205,0.4523976743221283,-0.0750921368598938,0.38528960943222046,0.42993566393852234,-0.013091759756207466,0.38578397035598755,0.40565934777259827,-0.048965469002723694,0.3733183443546295,0.4737086296081543,-0.06550415605306625,0.37162816524505615,0.49250349402427673,-0.07157041132450104,0.3372211754322052,0.4100200831890106,-0.008342116139829159,0.3323172628879547,0.40320050716400146,-0.04257481172680855,0.3267940878868103,0.4898796081542969,-0.044742897152900696,0.330790638923645,0.4965241849422455,-0.038327399641275406,0.287895530462265,0.40957823395729065,-0.0118529899045825,0.2804781198501587,0.4009022116661072,-0.048887066543102264,0.2846589982509613,0.4845016896724701,-0.03536328300833702,0.29250484704971313,0.4986702799797058,-0.017363673076033592,0.24133451282978058,0.41690292954444885,-0.018892431631684303,0.23537206649780273,0.40956756472587585,-0.0389292873442173,0.24082601070404053,0.46966296434402466,-0.026096779853105545,0.24609032273292542,0.4865242540836334,-0.010089809074997902
A,0.2930409908294678,0.7016080021858215,-2.7470434815768385e-07,0.36422908306121826,0.6694909334182739,-0.035259947180747986,0.4342232942581177,0.5934731960296631,-0.053456250578165054,0.49198204278945923,0.5421276688575745,-0.0702894777059555,0.5369552373886108,0.5119774341583252,-0.08006375283002853,0.40603262186050415,0.46982744336128235,-0.016318699344992638,0.43373873829841614,0.4400895833969116,-0.05448172986507416,0.42223045229911804,0.5040658116340637,-0.06930722296237946,0.4101068377494812,0.5196587443351746,-0.07344972342252731,0.35608044266700745,0.45429548621177673,-0.013880436308681965,0.37685805559158325,0.4433046281337738,-0.044983766973018646,0.3668755292892456,0.5300208926200867,-0.04324168339371681,0.35984382033348083,0.5195191502571106,-0.035339828580617905,0.30614978075027466,0.45776131749153137,-0.019769906997680664,0.3234529197216034,0.4527367353439331,-0.05135558545589447,0.3249555230140686,0.530379056930542,-0.03275363892316818,0.32132673263549805,0.5241562724113464,-0.014418198727071285,0.2584259510040283,0.4714711606502533,-0.02948475256562233,0.272494912147522,0.4696640372276306,-0.04349423944950104,0.2829262316226959,0.5268279910087585,-0.025563765317201614,0.2815735936164856,0.5334092974662781,-0.008147424086928368
A,0.35803112387657166,0.6811352372169495,-2.9239751597742725e-07,0.43403932452201843,0.6505274176597595,-0.02842841111123562,0.5007411241531372,0.5784202218055725,-0.043243326246738434,0.5566251277923584,0.5353490114212036,-0.05785524100065231,0.6039546132087708,0.5174220204353333,-0.06650374084711075,0.4616505205631256,0.45482271909713745,-0.01108552236109972,0.5006503462791443,0.444333553314209,-0.046127963811159134,0.4876212477684021,0.5145041346549988,-0.06222806125879288,0.47523438930511475,0.5264894366264343,-0.06911144405603409,0.4127800464630127,0.44165876507759094,-0.01170065626502037,0.4496081471443176,0.44800347089767456,-0.04619447886943817,0.43708133697509766,0.5318295955657959,-0.05017612874507904,0.42175811529159546,0.5319491028785706,-0.046677365899086,0.3632434010505676,0.44708311557769775,-0.0193177480250597,0.39685216546058655,0.45516690611839294,-0.0546257309615612,0.3929220736026764,0.5317888259887695,-0.04373685270547867,0.3792259991168976,0.5329608917236328,-0.029399916529655457,0.31547561287879944,0.4623974561691284,-0.02932787872850895,0.3442232012748718,0.4586242437362671,-0.04717068001627922,0.3445003926753998,0.5095276236534119,-0.0349155031144619,0.3285914659500122,0.5128377079963684,-0.021208247169852257
A,0.40559297800064087,0.6068569421768188,-3.3742756500032556e-07,0.48309043049812317,0.5770594477653503,-0.018285341560840607,0.5536288022994995,0.5009774565696716,-0.027173122391104698,0.6064799427986145,0.4527706801891327,-0.03700067847967148,0.65769362449646,0.4405764937400818,-0.04106903076171875,0.5284680724143982,0.3663528263568878,0.0001768080983310938,0.5422928929328918,0.37385258078575134,-0.023749003186821938,0.5245152115821838,0.4483072757720947,-0.03420877084136009,0.513210654258728,0.46537846326828003,-0.03775126487016678,0.4814178943634033,0.3358203172683716,-0.001952155027538538,0.49142158031463623,0.3778887391090393,-0.019057011231780052,0.4792722463607788,0.4614371061325073,-0.017174007371068,0.47145527601242065,0.45766428112983704,-0.0119059132412076,0.4307343065738678,0.33400166034698486,-0.009383377619087696,0.439831405878067,0.3657393455505371,-0.028693344444036484,0.43844500184059143,0.44578808546066284,-0.013596497476100922,0.43399298191070557,0.45016443729400635,0.00070188072277233,0.3815588653087616,0.3432680368423462,-0.019167089834809303,0.3875711262226105,0.3575544059276581,-0.026788169518113136,0.3935888111591339,0.41578209400177,-0.01067893486469984,0.3909348249435425,0.42735815048217773,0.005482036154717207
A,0.41011956334114075,0.5505739450454712,-3.187930701642472e-07,0.4867073893547058,0.5221455693244934,-0.021251695230603218,0.5579086542129517,0.44182825088500977,-0.028040675446391106,0.6106956005096436,0.3934348225593567,-0.03489489480853081,0.6567246317863464,0.3891284763813019,-0.034953370690345764,0.5238413214683533,0.3384270966053009,-0.0004586362629197538,0.5449036955833435,0.3092603385448456,-0.024444580078125,0.5243236422538757,0.3847806453704834,-0.032035406678915024,0.5109018087387085,0.3907851278781891,-0.034272514283657074,0.47586309909820557,0.3223423361778259,-0.0012514208210632205,0.495526522397995,0.3027523159980774,-0.021288253366947174,0.48131969571113586,0.3959032893180847,-0.016964657232165337,0.4725542366504669,0.38215699791908264,-0.00907223392277956,0.4276238977909088,0.3234676122665405,-0.008164960891008377,0.44481348991394043,0.300466924905777,-0.03083791211247444,0.44213151931762695,0.3845237195491791,-0.013250977732241154,0.4355318248271942,0.37751954793930054,0.0032929670996963978,0.38056015968322754,0.3293609023094177,-0.01720403879880905,0.3923301696777344,0.30483898520469666,-0.025219149887561798,0.39883920550346375,0.36195600032806396,-0.006522416602820158,0.39417651295661926,0.3714387118816376,0.010343126952648163
A,0.42210376262664795,0.5350831747055054,-3.374914285814157e-07,0.49595651030540466,0.5029720664024353,-0.02199372462928295,0.562698483467102,0.42429783940315247,-0.0314381867647171,0.6140472888946533,0.3798827528953552,-0.04054057598114014,0.661935031414032,0.3742821216583252,-0.04334912821650505,0.5299097299575806,0.3176201581954956,-0.009207126684486866,0.5477384328842163,0.29712551832199097,-0.03360416740179062,0.5284415483474731,0.36924147605895996,-0.04214119538664818,0.51513671875,0.3743084967136383,-0.04582754895091057,0.47927388548851013,0.3026997447013855,-0.010997014120221138,0.49886730313301086,0.2878578305244446,-0.03347927704453468,0.48670342564582825,0.3780985474586487,-0.03208620846271515,0.4763532876968384,0.3703334331512451,-0.02717740833759308,0.4294110834598541,0.30598530173301697,-0.017553722485899925,0.4487248659133911,0.28620630502700806,-0.0422830730676651,0.4468049705028534,0.3708621859550476,-0.02508450672030449,0.4380815625190735,0.37169745564460754,-0.008970472030341625,0.3823564648628235,0.3168092370033264,-0.02605156973004341,0.3958011269569397,0.2882438004016876,-0.036357950419187546,0.4049828052520752,0.34498950839042664,-0.017221949994564056,0.4007052481174469,0.35935112833976746,2.6708699806476943e-05
A,0.4230603575706482,0.5535532236099243,-3.592060693335952e-07,0.5021441578865051,0.5223972797393799,-0.019991684705018997,0.5737955570220947,0.43972885608673096,-0.02821056917309761,0.6269385814666748,0.3926311433315277,-0.036849308758974075,0.6768972277641296,0.3817024230957031,-0.038352567702531815,0.5327274203300476,0.32358428835868835,0.0002827141433954239,0.5594437122344971,0.3059832751750946,-0.023928562179207802,0.5373477935791016,0.38261890411376953,-0.032463811337947845,0.5262741446495056,0.3844248354434967,-0.03672671690583229,0.4853250980377197,0.307285338640213,-0.0027469138149172068,0.5143671631813049,0.2962164282798767,-0.02547185681760311,0.49610409140586853,0.386054664850235,-0.023140087723731995,0.4871682822704315,0.3748416304588318,-0.016478082165122032,0.43800702691078186,0.30898839235305786,-0.011740767396986485,0.46121886372566223,0.30083563923835754,-0.034473009407520294,0.4562947154045105,0.37990957498550415,-0.018836040049791336,0.45050784945487976,0.37180426716804504,-0.004216797649860382,0.39535215497016907,0.3175923526287079,-0.023070545867085457,0.4093655049800873,0.30823445320129395,-0.030418314039707184,0.4130735397338867,0.36130231618881226,-0.013951867818832397,0.40761813521385193,0.36524319648742676,0.0005818921490572393
